Stil,Artist,Track,Beliebtheit,Akustik,Tanzbarkeit,Dauer
Alternative,The Neighbourhood,Nervous,62,0.0213,0.589,245000
Alternative,Saliva,Ladies And Gentlemen,57,0.000126,0.452,217240
Alternative,Linkin Park,Runaway,62,0.0142,0.636,183973
Alternative,bLAck pARty,Bloom,56,0.261,0.749,302001
Alternative,311,Don't You Worry,45,0.00195,0.322,217673
Alternative,Breaking Benjamin,Torn in Two,58,0.000113,0.354,257453
Alternative,6LACK,Disconnect,57,0.576,0.457,265883
Alternative,Passion Pit,I Found U,61,0.0713,0.53,207343
Alternative,Saba,BUSY / SIRENS,59,0.471,0.667,329542
Alternative,Relient K,Be My Escape,59,0.00605,0.554,240453
Alternative,Killswitch Engage,Holy Diver,61,7.6E-05,0.369,250253
Alternative,Raveena,If Only,59,0.465,0.759,201334
Alternative,LCD Soundsystem,oh baby,59,0.0192,0.58,349693
Alternative,BANKS,Godless,60,0.0242,0.385,190067
Alternative,Generationals,Put a Light On,62,0.056,0.688,226933
Alternative,MercyMe,Greater,54,0.0194,0.625,247040
Alternative,Nirvana,Drain You,55,0.000157,0.324,223880
Alternative,311,What The?!,47,0.00187,0.632,214667
Alternative,Chloe x Halle,Happy Without Me,58,0.228,0.57,206947
Alternative,Smino,KLINK,57,0.0994,0.794,182209
Alternative,Dominic Fike,Socks,56,0.573,0.729,131173
Alternative,Gorillaz,Rhinestone Eyes,58,0.0869,0.676,200173
Alternative,Miike Snow,Genghis Khan,62,0.04,0.688,212147
Alternative,Leven Kali,Smile,59,0.192,0.772,218051
Alternative,KALEO,No Good,62,0.0234,0.378,234240
Alternative,Jhene Aiko,Moments,58,0.373,0.48,178920
Alternative,Disturbed,Stupify,57,0.00108,0.597,274000
Alternative,6LACK,Let Her Go,61,0.586,0.758,177172
Alternative,Slipknot,Killpop,60,0.000311,0.306,225067
Alternative,Five Finger Death Punch,Far From Home,53,0.00149,0.464,212493
Alternative,Masego,Queen Tings,59,0.598,0.818,188053
Alternative,The 1975,I Like America & America Likes Me,60,0.0392,0.439,206756
Alternative,D'Angelo,Lady,58,0.14,0.815,346267
Alternative,311,Dream State,44,0.000252,0.447,195333
Alternative,311,Crossfire,44,0.00171,0.455,158386
Alternative,BANKS,Gimme,63,0.508,0.759,219493
Alternative,Five Finger Death Punch,The Bleeding,54,0.00149,0.322,268667
Alternative,System Of A Down,Violent Pornography,63,0.0279,0.458,211333
Alternative,Papa Roach,Falling Apart,60,8.26E-05,0.528,188920
Alternative,Red Hot Chili Peppers,Sick Love,62,0.183,0.591,221440
Alternative,Nothing More,Do You Really Want It,55,8.6E-05,0.223,233333
Alternative,Breaking Benjamin,Tourniquet,57,1.5E-05,0.179,249467
Alternative,Noname,Diddy Bop (feat. Cam O'bi & Raury),60,0.713,0.637,208000
Alternative,Nickelback,If Everyone Cared,53,0.000273,0.522,215106
Alternative,Sabrina Claudio,All My Love,60,0.384,0.725,154483
Alternative,Megadeth,Symphony Of Destruction,66,0.000805,0.61,246733
Alternative,Kali Uchis,Loner,56,0.873,0.722,212000
Alternative,grandson,Stick Up,57,0.000261,0.31,222560
Alternative,Eve 6,Here's to the Night,54,0.0405,0.583,249840
Alternative,BANKS,Alaska,58,0.699,0.641,187133
Alternative,311,Rolling Through,44,0.00202,0.444,173787
Alternative,Third Eye Blind,Motorcycle Drive By,58,0.0127,0.422,262627
Alternative,FKA twigs,Cellophane,62,0.884,0.463,204249
Alternative,Blood Orange,Baby Florence (Figure),56,0.00649,0.764,177979
Alternative,Thrice,Black Honey,58,0.00267,0.442,239451
Alternative,Foo Fighters,Times Like These,61,1.4E-05,0.377,265560
Alternative,Sabrina Claudio,Don't Let Me Down (feat. Khalid),59,0.5,0.58,176688
Alternative,311,Better Space,44,0.00316,0.291,203707
Alternative,Big Daddy Weave,Redeemed,54,0.374,0.329,276187
Alternative,Big K.R.I.T.,Addiction (feat. Lil Wayne & Saweetie),57,0.0564,0.607,169944
Alternative,In This Moment,Black Wedding (feat. Rob Halford),60,0.00796,0.54,247373
Alternative,for KING & COUNTRY,Priceless,57,0.00532,0.529,208520
Alternative,Still Woozy,Ipanema,55,0.216,0.751,127044
Alternative,Flight Facilities,Crave You - Adventure Club Remix,59,0.00586,0.634,236931
Alternative,Slayer,Raining Blood,59,0.00052,0.295,254400
Alternative,GZA,Shadowboxin',62,0.0071,0.703,209973
Alternative,Choker,Juno,55,0.921,0.442,231681
Alternative,Hoobastank,Crawling In The Dark,61,0.000273,0.57,175227
Alternative,Counting Crows,A Long December,60,0.469,0.398,295067
Alternative,Skillet,Back from the Dead,57,0.00642,0.571,213587
Alternative,Shinedown,Bully,56,9.03E-05,0.519,242747
Alternative,Killswitch Engage,The End of Heartache,59,0.000287,0.469,298107
Alternative,Rise Against,Swing Life Away,56,0.544,0.477,200067
Alternative,Ol' Dirty Bastard,Got Your Money (feat. Kelis),63,0.0516,0.934,239547
Alternative,A Tribe Called Quest,Electric Relaxation,63,0.184,0.866,226133
Alternative,Brent Faiyaz,Make Luv,60,0.429,0.653,193309
Alternative,Rise Against,Satellite,65,0.00369,0.387,238573
Alternative,Escape the Fate,Broken Heart,58,0.0108,0.528,187372
Alternative,Noname,"Shadow Man (feat. Phoelix, Smino & Saba)",59,0.469,0.611,311000
Alternative,Gorillaz,Stylo (feat. Mos Def and Bobby Womack),60,0.00604,0.686,270520
Alternative,X Ambassadors,American Oxygen,63,0.151,0.385,305093
Alternative,Weezer,Hash Pipe,60,0.000121,0.578,186533
Alternative,Always Never,Wylin',57,0.111,0.497,269268
Alternative,Freddie Gibbs,Education (feat. Yasiin Bey & Black Thought),59,0.369,0.451,262280
Alternative,Carolina Liar,Show Me What I'm Looking For,55,0.0133,0.449,240467
Alternative,Doja Cat,So High,56,0.12,0.621,199747
Alternative,Steve Lacy,Hate CD,53,0.000916,0.824,160183
Alternative,DaniLeigh,Easy,59,0.203,0.844,186200
Alternative,Mudvayne,Dig,60,9.62E-05,0.623,162293
Alternative,Incubus,Stellar,55,0.00106,0.582,200493
Alternative,Ari Lennox,Chicago Boy,56,0.496,0.675,288659
Alternative,311,Charge It Up,43,0.00421,0.321,192653
Alternative,STRFKR,Open Your Eyes,55,0.00549,0.67,232947
Alternative,Grizzly Bear,Two Weeks,66,0.289,0.537,243160
Alternative,The 1975,Sex,54,1.35E-05,0.403,206987
Alternative,311,Dodging Raindrops,45,0.0363,0.622,207333
Alternative,311,Stainless,45,0.0239,0.646,230320
Alternative,Breaking Benjamin,Feed the Wolf,57,3.15E-05,0.4,198040
Alternative,Michael W. Smith,Surrounded (Fight My Battles),58,0.0514,0.483,300027
Alternative,Alanis Morissette,You Oughta Know - 2015 Remaster,64,0.21,0.665,249493
Alternative,Majid Jordan,Her,58,0.00372,0.675,300729
Alternative,Alina Baraz,Lavender and Velvet,56,0.401,0.684,228966
Alternative,Big K.R.I.T.,I Been Waitin,56,0.263,0.769,146754
Alternative,P.O.D.,Boom,62,0.00318,0.559,190760
Alternative,Blood Orange,Birmingham,57,0.698,0.374,93473
Alternative,Radiohead,No Surprises,67,0.0577,0.255,229120
Alternative,Rammstein,AUSLÃ„NDER,74,0.000757,0.681,231603
Alternative,Three Days Grace,Fallen Angel,60,0.00554,0.453,186147
Alternative,Avenged Sevenfold,Unholy Confessions,58,0.000359,0.448,283827
Alternative,Blue October,Into The Ocean,55,0.272,0.76,239947
Alternative,Hope Tala,Lovestained,54,0.125,0.781,175281
Alternative,Casting Crowns,Praise You In This Storm,56,0.011,0.37,297640
Alternative,Grizfolk,Spoonful,55,0.158,0.589,189414
Alternative,The White Stripes,We're Going To Be Friends,57,0.687,0.533,142227
Alternative,From Ashes to New,Crazy,54,0.00398,0.277,185697
Alternative,The Smashing Pumpkins,Mayonaise - Remastered,53,0.000107,0.482,348773
Alternative,Rev Theory,Hell Yeah,60,0.000105,0.361,247613
Alternative,Freddie Gibbs,Flat Tummy Tea,59,0.25,0.558,154573
Alternative,Col3trane,Superpowers (with GoldLink),60,0.432,0.584,182082
Alternative,Pop Evil,Trenches,56,0.000175,0.547,217880
Alternative,Nothing More,Go To War,55,0.00187,0.461,245196
Alternative,Alina Baraz,Unfold,56,0.672,0.63,272143
Alternative,Blood Orange,Good For You,57,0.36,0.746,142657
Alternative,Stone Temple Pilots,Plush,59,0.0021,0.423,310347
Alternative,The Black Keys,Breaking Down,62,0.00433,0.444,205037
Alternative,Deftones,Passenger,58,0.00188,0.345,368667
Alternative,Sturgill Simpson,In Bloom,52,0.0682,0.454,240640
Alternative,GoldLink,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),60,0.16,0.748,177707
Alternative,Live,All Over You,54,0.00408,0.314,239547
Alternative,MGMT,Little Dark Age,61,0.0102,0.705,299960
Alternative,Run The Jewels,"Blockbuster Night, Pt. 1",56,0.0353,0.701,152253
Alternative,Queens of the Stone Age,I Sat By The Ocean,62,0.00136,0.516,235587
Alternative,Daughtry,Over You,60,0.017,0.423,204853
Alternative,System Of A Down,Prison Song,61,0.0202,0.495,201160
Alternative,Berhana,Wildin',56,0.585,0.76,139613
Alternative,Arcade Fire,The Suburbs,64,0.0578,0.616,315200
Alternative,Frank Ocean,Close To You,59,0.192,0.827,85754
Alternative,Skillet,Rise,58,0.0127,0.57,260787
Alternative,The Raconteurs,Now That You're Gone,60,0.261,0.506,236663
Alternative,X Ambassadors,HOLD YOU DOWN,65,0.0491,0.577,197933
Alternative,Big K.R.I.T.,K.R.I.T. HERE,56,0.227,0.6,200669
Alternative,Interpol,Evil,61,0.00128,0.497,215827
Alternative,BANKS,The Fall,57,0.4,0.423,176333
Alternative,Mila J,My Main,57,0.0183,0.678,212720
Alternative,Liz Phair,Why Can't I?,56,0.0273,0.487,208360
Alternative,The Smashing Pumpkins,Zero - Remastered 2012,58,3.39E-05,0.438,160173
Alternative,Avenged Sevenfold,Almost Easy,59,3.56E-05,0.378,234093
Alternative,Five Finger Death Punch,Got Your Six,53,9.63E-05,0.535,178100
Alternative,Breaking Benjamin,Dear Agony,56,9.86E-05,0.341,258253
Alternative,Foreign Air,Free Animal,61,0.0856,0.579,180400
Alternative,Supergrass,Alright,69,0.000479,0.467,180880
Alternative,Slipknot,(sic),61,0.000536,0.38,199881
Alternative,Disturbed,No More,62,0.000285,0.53,232640
Alternative,Ryan Stevenson,With Lifted Hands,55,0.15,0.434,217587
Alternative,Five Finger Death Punch,I Refuse,53,0.0492,0.512,218789
Alternative,Static-X,Push It,60,0.000393,0.557,154907
Alternative,Queens of the Stone Age,Go With The Flow,54,0.0115,0.248,187120
Alternative,Red Hot Chili Peppers,Higher Ground - Remastered,62,0.0014,0.476,202053
Alternative,The Driver Era,Low,53,0.0812,0.739,210445
Alternative,Three Days Grace,Just Like You,58,9.4E-06,0.373,186893
Alternative,Kali Uchis,Melting,57,0.182,0.573,208854
Alternative,The 1975,A Change Of Heart,54,0.227,0.735,283840
Alternative,Silverchair,Tomorrow,51,0.000412,0.312,267440
Alternative,Big K.R.I.T.,Make It Easy,56,0.243,0.645,171492
Alternative,Tantric,Breakdown,55,0.00936,0.569,190667
Alternative,Seether,Careless Whisper,59,5.34E-05,0.413,296973
Alternative,Frank Ocean,Facebook Story,54,0.878,0.632,68588
Alternative,The Revivalists,Keep Going,53,0.0316,0.618,254853
Alternative,Yuna,Castaway,54,0.0223,0.623,269893
Alternative,The Neighbourhood,You Get Me So High,59,0.186,0.551,153000
Alternative,Tierra Whack,Hookers,55,0.687,0.702,60000
Alternative,The Strokes,Hard To Explain,57,0.000456,0.408,224333
Alternative,TobyMac,I just need U.,55,0.0928,0.755,226120
Alternative,Trivium,The Heart From Your Hate,62,0.00876,0.582,243853
Alternative,Evanescence,Everybody's Fool,60,0.00141,0.44,195880
Alternative,Los Enanitos Verdes,Lamento Boliviano,71,0.176,0.714,222227
Alternative,Three Days Grace,World so Cold,57,0.00858,0.481,243000
Alternative,NEEDTOBREATHE,TESTIFY,57,0.471,0.495,243800
Alternative,Red,Breathe Into Me,54,0.000997,0.32,214373
Alternative,Chevelle,Vitamin R (Leading Us Along),53,0.00465,0.481,223173
Alternative,Local H,Bound For The Floor,52,0.000114,0.621,223213
Alternative,311,Down,53,0.000179,0.441,172160
Alternative,The Black Keys,Under The Gun,62,0.0151,0.518,196325
Alternative,Escape the Fate,Not Good Enough For Truth In Cliche',56,0.007,0.372,231507
Alternative,Nickelback,When We Stand Together,63,0.000102,0.446,190787
Alternative,Deaton Chris Anthony,Sonshine,53,0.387,0.47,172195
Alternative,Spoon,The Underdog,58,0.0667,0.693,222107
Alternative,In This Moment,Blood,56,0.0153,0.533,207747
Alternative,Alanis Morissette,Ironic,56,0.25,0.295,225933
Alternative,Red Hot Chili Peppers,Around the World,63,0.00417,0.504,238733
Alternative,TobyMac,Love Broke Thru,55,0.0101,0.674,237146
Alternative,Everclear,Wonderful,53,0.0118,0.514,280813
Alternative,The Black Keys,Fire Walk With Me,62,0.347,0.534,178229
Alternative,Steve Lacy,Like me,53,0.0532,0.573,544026
Alternative,311,Born To Live,43,0.00563,0.657,210053
Alternative,Dounia,DELIGHTFUL,57,0.84,0.606,217710
Alternative,Shoffy,Let Go Today,61,0.182,0.84,182400
Alternative,PNAU,Solid Gold,65,0.0978,0.567,208367
Alternative,Incubus,Anna Molly,58,0.00428,0.451,225880
Alternative,Trevor Daniel,Falling (blackbear Remix),56,0.121,0.803,171968
Alternative,Lemaitre,Closer,61,0.0012,0.583,270589
Alternative,Orion Sun,Antidote,54,0.161,0.506,169756
Alternative,Nothing More,Fade In / Fade Out,54,0.00879,0.411,364907
Alternative,CafÃ© Tacvba,Eres,71,0.0124,0.588,267600
Alternative,The 1975,If I Believe You,54,0.73,0.698,380320
Alternative,Counting Crows,Round Here,58,0.165,0.537,331227
Alternative,Limp Bizkit,Take A Look Around,68,0.0201,0.479,321040
Alternative,Kari Jobe,Forever - Live,58,0.0193,0.248,409987
Alternative,Earl Sweatshirt,Hive,58,0.204,0.619,277240
Alternative,Matthew West,"Hello, My Name Is",54,0.000583,0.595,223427
Alternative,Domo Genesis,Dapper,57,0.0711,0.753,193093
Alternative,Volbeat,Last Day Under The Sun,64,0.000862,0.558,287400
Alternative,ELHAE,Bang Your Line (feat. Ty Dolla $ign),58,0.209,0.62,224880
Alternative,Spoon,Inside Out,58,0.427,0.637,301960
Alternative,BANKS,Propaganda,58,0.394,0.717,245333
Alternative,The Black Keys,Fever,59,0.00378,0.609,246307
Alternative,grandson,thoughts & prayers,58,0.00142,0.491,225333
Alternative,Queens of the Stone Age,The Way You Used to Do,62,0.0102,0.474,274282
Alternative,311,Lucid Dreams,42,0.000916,0.568,229800
Alternative,Frank Ocean,Crack Rock,55,0.0884,0.564,224147
Alternative,tobi lou,Darlin',55,0.571,0.866,205091
Alternative,Kiana LedÃ©,Fairplay,60,0.585,0.726,169040
Alternative,BANKS,Hawaiian Mazes,57,0.351,0.652,243453
Alternative,Nickelback,Next Contestant,52,0.000416,0.557,214707
Alternative,The Neighbourhood,Stuck with Me,59,0.018,0.538,258227
Alternative,6LACK,Worst Luck,54,0.856,0.327,206133
Alternative,Butthole Surfers,Pepper,57,0.00589,0.631,297267
Alternative,Chris Tomlin,Nobody Loves Me Like You,56,0.05,0.493,266000
Alternative,Lamb of God,Redneck,61,5.63E-05,0.512,220880
Alternative,Solange,Binz,58,0.101,0.863,111227
Alternative,Kota the Friend,Alkaline,57,0.679,0.774,185000
Alternative,Ryan Bingham,Southside Of Heaven,56,0.0029,0.387,379160
Alternative,R.LUM.R,Frustrated,54,0.321,0.441,201463
Alternative,Tierra Whack,Fruit Salad,54,0.503,0.832,60000
Alternative,Soil,Halo,60,2.87E-05,0.529,195653
Alternative,Bishop Briggs,The Way I Do,58,0.0812,0.331,243213
Alternative,Radiohead,Paranoid Android,64,0.0377,0.252,387213
Alternative,Sabrina Claudio,Stand Still,58,0.732,0.476,283236
Alternative,Tierra Whack,Flea Market,55,0.838,0.756,60000
Alternative,Blues Traveler,Hook,55,0.0477,0.53,288507
Alternative,The Internet,Palace/Curse,57,0.0351,0.447,440013
Alternative,Alice In Chains,I Stay Away,55,0.0446,0.224,254400
Alternative,Radiohead,Weird Fishes/ Arpeggi,63,0.774,0.538,318187
Alternative,Alanis Morissette,Ironic - 2015 Remaster,68,0.218,0.408,230000
Alternative,Papa Roach,Help,59,0.00107,0.507,215291
Alternative,The Score,The Fear,59,0.00686,0.498,183853
Alternative,Young the Giant,Mind Over Matter,57,0.000501,0.466,244693
Alternative,Jhene Aiko,New Balance,54,0.721,0.46,279453
Alternative,Masego,Girls That Dance,54,0.0694,0.72,205680
Alternative,Garbage,Stupid Girl,53,0.00336,0.588,258133
Alternative,Crowder,Red Letters,54,0.339,0.479,228227
Alternative,Sturgill Simpson,Brace For Impact (Live A Little),51,0.00969,0.616,349267
Alternative,Third Day,Soul On Fire (feat. All Sons & Daughters),54,0.218,0.501,197707
Alternative,Still Woozy,Vacation,54,0.318,0.606,233995
Alternative,Nirvana,Dumb,58,0.425,0.695,151893
Alternative,for KING & COUNTRY,Fix My Eyes,56,0.0539,0.587,215933
Alternative,Good Charlotte,Girls & Boys,59,0.00212,0.663,183493
Alternative,Linkin Park,Good Goodbye (feat. Pusha T and Stormzy),64,0.106,0.697,211413
Alternative,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,63,0.00112,0.683,282400
Alternative,Big K.R.I.T.,I Made (feat. Yella Beezy),55,0.262,0.842,147775
Alternative,UMI,Butterfly,56,0.255,0.785,160500
Alternative,The Roots,You Got Me,63,0.17,0.725,259307
Alternative,Steve Lacy,Lay Me down,53,0.0242,0.543,183075
Alternative,From Ashes to New,My Name,53,0.0634,0.666,222937
Alternative,Blood Orange,Berlin,56,0.869,0.646,118218
Alternative,System Of A Down,Lost In Hollywood,62,0.598,0.295,320693
Alternative,TobyMac,Scars (Come With Livin'),55,0.07,0.646,261400
Alternative,Bishop Briggs,Champion,55,0.0148,0.619,173147
Alternative,Velvet Revolver,Fall to Pieces,57,0.000429,0.464,271240
Alternative,The 1975,Loving Someone,53,0.0663,0.576,260427
Alternative,Pantera,Cemetery Gates,61,0.000212,0.274,422933
Alternative,Gorillaz,El MaÃ±ana,58,0.000988,0.644,235360
Alternative,Kari Jobe,Cover The Earth,56,0.0328,0.422,245000
Alternative,Phantogram,When I'm Small,56,0.191,0.646,249067
Alternative,Blood Orange,Tuesday Feeling (Choose To Stay),56,0.748,0.573,177163
Alternative,Dr. Dog,Heart It Races - Dr Dog Version,61,0.443,0.705,233128
Alternative,Turnover,Dizzy On the Comedown,54,0.431,0.619,255773
Alternative,Alina Baraz,Show Me,55,0.14,0.482,253200
Alternative,Omar Apollo,So Good,56,0.0846,0.698,266560
Alternative,The Black Crowes,She Talks To Angels,59,0.06,0.584,329400
Alternative,Sugar Ray,Someday,54,0.0105,0.745,242800
Alternative,The White Stripes,Icky Thump,63,0.021,0.424,254533
Alternative,Breaking Benjamin,The Dark of You,57,0.202,0.487,252613
Alternative,Gorillaz,Ascension (feat. Vince Staples),56,0.594,0.676,155973
Alternative,Big K.R.I.T.,Energy,55,0.468,0.795,195320
Alternative,Wilco,"Jesus, Etc.",59,0.616,0.756,231000
Alternative,Mon Laferte,Tu Falta De Querer,69,0.0251,0.394,278547
Alternative,Unspoken,Reason,53,0.022,0.694,198987
Alternative,Aaron Lewis,Northern Redneck,55,0.021,0.618,219213
Alternative,Five Finger Death Punch,My Nemesis,53,2.87E-05,0.437,215872
Alternative,Sabrina Claudio,Messages From Her,57,0.801,0.377,290186
Alternative,Stone Temple Pilots,Big Empty,55,0.0347,0.335,293987
Alternative,Wolfmother,Woman,59,5.1E-05,0.219,176307
Alternative,Shinedown,Simple Man - Rock Version,53,0.064,0.532,265800
Alternative,Linkin Park,LOST IN THE ECHO,62,0.0154,0.546,205120
Alternative,Florence + The Machine,Cosmic Love,55,0.145,0.524,255133
Alternative,Drowning Pool,Tear Away,59,0.00055,0.611,254200
Alternative,Cemetery Sun,Fake Love,55,0.0239,0.513,218213
Alternative,Nickelback,Lullaby,61,0.000372,0.508,228107
Alternative,Nao,Another Lifetime,60,0.444,0.529,207462
Alternative,Linkin Park,Waiting for the End,53,0.0415,0.487,231680
Alternative,Francis and the Lights,Friends (feat. Bon Iver),54,0.281,0.457,188336
Alternative,Bishop Briggs,White Flag,58,0.062,0.524,230587
Alternative,R.LUM.R,How This Feels,54,0.0873,0.59,159707
Alternative,The Strokes,"Call It Fate, Call It Karma",59,0.983,0.544,204773
Alternative,Collective Soul,December,53,0.589,0.684,285000
Alternative,Noname,Ace,57,0.865,0.687,182752
Alternative,Emotional Oranges,Built That Way,57,0.236,0.704,199040
Alternative,Santigold,Disparate Youth,56,0.0131,0.642,284400
Alternative,The Smashing Pumpkins,Drown,55,0.00877,0.432,270400
Alternative,PNAU,Go Bang,57,0.0494,0.603,189493
Alternative,Bishop Briggs,River,57,0.274,0.726,214280
Alternative,Sturgill Simpson,The Dead Don't Die,52,0.726,0.542,231374
Alternative,Three Days Grace,The Good Life,57,0.000345,0.548,173173
